Asset Names,Asset IP Address,Asset OS Name,Asset OS Version,Vulnerability Title,Vulnerability CVE IDs,Vulnerability CVSS Score,Service Port,Vulnerability Age,Vulnerability Published Date,Vulnerability Solution,Vulnerability Proof,Vulnerable Since,Service Product
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU April 2020 Java SE, Java SE Embedded vulnerability (CVE-2020-2800)",CVE-2020-2800,5.8,0,5 Days,2020-04-16,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/jdk/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU July 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21540)",CVE-2022-21540,4.4,0,5 Days,2022-07-19,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/jdk/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU July 2020 Java SE, Java SE Embedded vulnerability (CVE-2020-14579)",CVE-2020-14579,4.3,0,5 Days,2020-07-14,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/jdk/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21830)",CVE-2023-21830,4.4,0,5 Days,2023-01-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/jdk/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU April 2020 Java SE, Java SE Embedded vulnerability (CVE-2020-2800)",CVE-2020-2800,5.8,0,5 Days,2020-04-16,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/client/stage/Components/oracle.jdk/1.8.0.201.0/1/DataFiles/Expanded/filegroup2/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU July 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21540)",CVE-2022-21540,4.4,0,5 Days,2022-07-19,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/client/stage/Components/oracle.jdk/1.8.0.201.0/1/DataFiles/Expanded/filegroup2/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU July 2020 Java SE, Java SE Embedded vulnerability (CVE-2020-14579)",CVE-2020-14579,4.3,0,5 Days,2020-07-14,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/client/stage/Components/oracle.jdk/1.8.0.201.0/1/DataFiles/Expanded/filegroup2/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,"Java CPU January 2023 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2023-21830)",CVE-2023-21830,4.4,0,5 Days,2023-01-18,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.201 (/oravl01/oracle/19.3.0.0/client/stage/Components/oracle.jdk/1.8.0.201.0/1/DataFiles/Expanded/filegroup2/jre/lib/rt.jar)",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Red Hat: CVE-2017-3732: Important: java-1.8.0-ibm security update (Multiple Advisories),CVE-2017-3732,4.3,0,5 Days,2017-01-26,"* java-1.8.0-ibm on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm

       Update java-1.8.0-ibm to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-demo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-demo

       Update java-1.8.0-ibm-demo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-devel on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-devel

       Update java-1.8.0-ibm-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-jdbc on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-jdbc

       Update java-1.8.0-ibm-jdbc to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-plugin on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-plugin

       Update java-1.8.0-ibm-plugin to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-src on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-src

       Update java-1.8.0-ibm-src to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9



 * 
      
      java-1.8.0-ibm - from repo rhel-7-server-supplementary-rpms - version 1:1.8.0.4.1-1jpp.2.el7 is installed",2023-08-30,
"illnqw6509,illnqw6509.corp.amdocs.com",10.245.18.102,Red Hat Enterprise Linux,7.9,Red Hat: CVE-2022-21619: Moderate: java-17-openjdk security and bug fix update (Multiple Advisories),CVE-2022-21619,4.4,0,5 Days,2022-10-18,"* java-1.8.0-ibm on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm

       Update java-1.8.0-ibm to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-demo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-demo

       Update java-1.8.0-ibm-demo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-devel on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-devel

       Update java-1.8.0-ibm-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-headless on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-headless

       Update java-1.8.0-ibm-headless to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-jdbc on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-jdbc

       Update java-1.8.0-ibm-jdbc to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-plugin on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-plugin

       Update java-1.8.0-ibm-plugin to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-src on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-src

       Update java-1.8.0-ibm-src to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-ibm-webstart on Red Hat Enterprise Linux
      Upgrade java-1.8.0-ibm-webstart

       Update java-1.8.0-ibm-webstart to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk

       Update java-1.8.0-openjdk to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-accessibility on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-accessibility

       Update java-1.8.0-openjdk-accessibility to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-debuginfo

       Update java-1.8.0-openjdk-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-debugsource on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-debugsource

       Update java-1.8.0-openjdk-debugsource to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-demo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-demo

       Update java-1.8.0-openjdk-demo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-demo-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-demo-debuginfo

       Update java-1.8.0-openjdk-demo-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-demo-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-demo-fastdebug-debuginfo

       Update java-1.8.0-openjdk-demo-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-demo-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-demo-slowdebug-debuginfo

       Update java-1.8.0-openjdk-demo-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-devel on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-devel

       Update java-1.8.0-openjdk-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-devel-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-devel-debuginfo

       Update java-1.8.0-openjdk-devel-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-devel-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-devel-fastdebug-debuginfo

       Update java-1.8.0-openjdk-devel-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-devel-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-devel-slowdebug-debuginfo

       Update java-1.8.0-openjdk-devel-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-fastdebug-debuginfo

       Update java-1.8.0-openjdk-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-headless on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-headless

       Update java-1.8.0-openjdk-headless to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-headless-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-headless-debuginfo

       Update java-1.8.0-openjdk-headless-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-headless-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-headless-fastdebug-debuginfo

       Update java-1.8.0-openjdk-headless-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-headless-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-headless-slowdebug-debuginfo

       Update java-1.8.0-openjdk-headless-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-javadoc on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-javadoc

       Update java-1.8.0-openjdk-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-javadoc-zip on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-javadoc-zip

       Update java-1.8.0-openjdk-javadoc-zip to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-slowdebug-debuginfo

       Update java-1.8.0-openjdk-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-1.8.0-openjdk-src on Red Hat Enterprise Linux
      Upgrade java-1.8.0-openjdk-src

       Update java-1.8.0-openjdk-src to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk on Red Hat Enterprise Linux
      Upgrade java-11-openjdk

       Update java-11-openjdk to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-debuginfo

       Update java-11-openjdk-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-debugsource on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-debugsource

       Update java-11-openjdk-debugsource to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-demo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-demo

       Update java-11-openjdk-demo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-devel on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-devel

       Update java-11-openjdk-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-devel-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-devel-debuginfo

       Update java-11-openjdk-devel-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-devel-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-devel-fastdebug-debuginfo

       Update java-11-openjdk-devel-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-devel-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-devel-slowdebug-debuginfo

       Update java-11-openjdk-devel-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-fastdebug-debuginfo

       Update java-11-openjdk-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-headless on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-headless

       Update java-11-openjdk-headless to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-headless-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-headless-debuginfo

       Update java-11-openjdk-headless-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-headless-fastdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-headless-fastdebug-debuginfo

       Update java-11-openjdk-headless-fastdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-headless-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-headless-slowdebug-debuginfo

       Update java-11-openjdk-headless-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-javadoc on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-javadoc

       Update java-11-openjdk-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-javadoc-zip on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-javadoc-zip

       Update java-11-openjdk-javadoc-zip to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-jmods on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-jmods

       Update java-11-openjdk-jmods to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-slowdebug-debuginfo on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-slowdebug-debuginfo

       Update java-11-openjdk-slowdebug-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-src on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-src

       Update java-11-openjdk-src to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-11-openjdk-static-libs on Red Hat Enterprise Linux
      Upgrade java-11-openjdk-static-libs

       Update java-11-openjdk-static-libs to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk on Red Hat Enterprise Linux
      Upgrade java-17-openjdk

       Update java-17-openjdk to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-debuginfo on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-debuginfo

       Update java-17-openjdk-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-debugsource on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-debugsource

       Update java-17-openjdk-debugsource to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-demo on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-demo

       Update java-17-openjdk-demo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-devel on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-devel

       Update java-17-openjdk-devel to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-devel-debuginfo on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-devel-debuginfo

       Update java-17-openjdk-devel-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-headless on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-headless

       Update java-17-openjdk-headless to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-headless-debuginfo on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-headless-debuginfo

       Update java-17-openjdk-headless-debuginfo to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-javadoc on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-javadoc

       Update java-17-openjdk-javadoc to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-javadoc-zip on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-javadoc-zip

       Update java-17-openjdk-javadoc-zip to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-jmods on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-jmods

       Update java-17-openjdk-jmods to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-src on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-src

       Update java-17-openjdk-src to the latest version available from Red Hat, using tools like yum or up2date. 


 * java-17-openjdk-static-libs on Red Hat Enterprise Linux
      Upgrade java-17-openjdk-static-libs

       Update java-17-openjdk-static-libs to the latest version available from Red Hat, using tools like yum or up2date.","Vulnerable OS: Red Hat Enterprise Linux 7.9



 * 
      
      java-1.8.0-ibm - from repo rhel-7-server-supplementary-rpms - version 1:1.8.0.4.1-1jpp.2.el7 is installed",2023-08-30,
